accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
ROOFTOP,"1560 Van Ness Ave, San Francisco, CA 94109, USA",ChIJw7D3MpWAhYARYxFiZRiJbzI,1560 VAN NESS AVE ,37.7901782,-122.4219093,3,94109,OK,street_address
ROOFTOP,"1525 Folsom St, San Francisco, CA 94103, USA",ChIJvXV2tSd-j4ARxWWnpOP8c08,1525 FOLSOM ST ,37.7714442,-122.4142295,4,94103,OK,premise
ROOFTOP,"1708 Laguna St, San Francisco, CA 94115, USA",ChIJy4XeFb-AhYARac8ToY_S24Y,1708 LAGUNA ST ,37.786994,-122.4282357,2,94115,OK,street_address
ROOFTOP,"5927 California St, San Francisco, CA 94121, USA",ChIJLadXKAWHhYAR0hoDM_itp_k,5927 CALIFORNIA ST ,37.783949,-122.4812365,1,94121,OK,street_address
ROOFTOP,"1765 California St, San Francisco, CA 94109, USA",ChIJUf8qTZWAhYARMhvvi9K16wU,1765 CALIFORNIA ST ,37.7899512,-122.4231006,3,94109,OK,premise
ROOFTOP,"550 North Point St, San Francisco, CA 94133, USA",ChIJgfpTj-OAhYARuLPqU5JPAx8,550 NORTH POINT ST ,37.8066304,-122.4164197,1,94133,OK,premise
ROOFTOP,"450 Irwin St, San Francisco, CA 94107, USA",ChIJbyusnc1_j4ARDaFVZZOhx3c,450 IRWIN ST ,37.7682359,-122.3984493,1,94107,OK,street_address
ROOFTOP,"675 Portola Dr, San Francisco, CA 94127, USA",ChIJnURpMud9j4ARNgdn_RrUr4o,675 PORTOLA DR ,37.7446552,-122.4527004,1,94127,OK,street_address
,,,101 02ND ST 150,,,0,,ZERO_RESULTS,
ROOFTOP,"Ferry Building, One San Francisco Bay Trail, San Francisco, CA 94111, USA",ChIJu1XQjGaAhYAR966C7JnAu5w,1 FERRY BUILDING  C3,37.7955703,-122.3933208,1,94111,OK,premise
ROOFTOP,"757 Market St, San Francisco, CA 94103, USA",ChIJaZ6Hg4iAhYARxTsHnDFJ9zE,757 MARKET ST BASE.,37.7863499,-122.4042632,1,94103,OK,"establishment,lodging,point_of_interest,spa"
ROOFTOP,"359 Grant Ave, Leechburg, PA 15656, USA",ChIJG22wHuG6NIgRwrXCz2NtSzU,359 GRANT AVE,40.6275909,-79.601383,2,15656,OK,premise
ROOFTOP,"1226 W Taylor St, Chicago, IL 60607, USA",ChIJRwwmdOIsDogRY3hWFvR5yDY,FOOT OF TAYLOR ST #7,41.8695658,-87.6579065,1,60607,OK,"doctor,establishment,health,point_of_interest"
ROOFTOP,"543 Divisadero St, San Francisco, CA 94117, USA",ChIJL2MKta-AhYARkiKI4nx4nNk,543 DIVISADERO ST ,37.7746475,-122.4379432,2,94117,OK,premise
ROOFTOP,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",ChIJ4wQKu2SAhYARCKlIa8xgsKo,199 FREMONT ST ,37.7898733,-122.3947812,1,94105,OK,premise
ROOFTOP,"2500 Washington St, Boston, MA 02119, USA",ChIJGyA-8C9644kRiHYIjJqW3T8,2500 WASHINGTON ST ,42.3280571,-71.0862683,2,2119,OK,street_address
,,,301 05TH ST ,,,0,,ZERO_RESULTS,
ROOFTOP,"490 Brannan St, San Francisco, CA 94107, USA",ChIJMxdo8NV_j4ARsHBe31wjnEA,490 BRANNAN ST ,37.7786321,-122.3965957,1,94107,OK,premise
ROOFTOP,"150 Stockton St, San Francisco, CA 94108, USA",ChIJE7mow4iAhYARqNnc0VuooSk,"150 STOCKTON ST, GROUND FLOOR",37.7873324,-122.4061984,1,94108,OK,premise
ROOFTOP,"916 Kearny St, San Francisco, CA 94133, USA",ChIJi3o-w_SAhYARJIpD1kPqiI0,916 KEARNY ST ,37.7965324,-122.4050258,1,94133,OK,premise
ROOFTOP,"270 Potrero Ave, San Francisco, CA 94103, USA",ChIJmapf_TF-j4AR725wBr0qLyM,270 POTRERO AVE ,37.7661103,-122.4078529,1,94103,OK,street_address
ROOFTOP,"235 Powell St, San Francisco, CA 94102, USA",ChIJdWKMIo-AhYARABi6ZubIXrw,235 POWELL ST ,37.7869367,-122.4085073,2,94102,OK,street_address
ROOFTOP,"1 Cosmo Pl, Kings Park, NY 11754, USA",ChIJW4dlzQE76IkRFejgrIRco7U,1 COSMO PL ,40.8830718,-73.2324185,3,11754,OK,premise
ROOFTOP,"715 Bush St, San Francisco, CA 94108, USA",ChIJIS_kJYyAhYARfVsk82cutlA,715 BUSH ST ,37.7899452,-122.409141,1,94108,OK,premise
ROOFTOP,"700 Bush St, San Francisco, CA 94108, USA",ChIJb_GFOoyAhYARGqZUFLkQPFs,700 BUSH ST ,37.7903112,-122.4089665,2,94108,OK,street_address
ROOFTOP,"350 Bay St, San Francisco, CA 94133, USA",ChIJd-QvM_uAhYARJNxI7UDVhzs,350 BAY ST ,37.8059124,-122.4127881,2,94133,OK,street_address
ROOFTOP,"1740 Buchanan St, San Francisco, CA 94115, USA",ChIJs2hRLb-AhYARrRq-yPFB2LA,1740 BUCHANAN ST ,37.786186,-122.4297148,3,94115,OK,premise
ROOFTOP,"901 Columbus Ave, San Francisco, CA 94133, USA",ChIJeUBiaOWAhYARgWwdnqLQQiw,901 COLUMBUS AVE ,37.8028328,-122.4141211,1,94133,OK,street_address
ROOFTOP,"Four World Trade Center, 150 Greenwich St, New York, NY 10007, USA",ChIJe7Mk-hlawokRnGaSltLXLOg,150 GREENWICH ST ,40.7102889,-74.0122901,1,10007,OK,premise
ROOFTOP,"1226 W Taylor St, Chicago, IL 60607, USA",ChIJRwwmdOIsDogRY3hWFvR5yDY, FOOT OF TAYLOR ST 5,41.8695658,-87.6579065,1,60607,OK,"doctor,establishment,health,point_of_interest"
ROOFTOP,"39 Sutter St, San Francisco, CA 94104, USA",ChIJ1cC8eWKAhYARUF09vCm3iHM,39 SUTTER ST ,37.7900624,-122.4012006,1,94104,OK,street_address
ROOFTOP,"3295 22nd St, San Francisco, CA 94110, USA",ChIJpQ_u_D5-j4ARUB1FO-yCFLU,3295 22ND ST ,37.7551616,-122.4206894,1,94110,OK,street_address
ROOFTOP,"601 Kearny St, San Francisco, CA 94108, USA",ChIJk3GxBYuAhYAR_SCSO9diiws,601 KEARNY ST,37.7936534,-122.4047986,2,94108,OK,street_address
ROOFTOP,"941 Cole St, San Francisco, CA 94117, USA",ChIJi0rNU1SHhYAR8PI-LLe7-lA,941 COLE ST ,37.7652951,-122.4501297,1,94117,OK,premise
ROOFTOP,"86 Carl St, San Francisco, CA 94117, USA",ChIJzXmbWFSHhYARY6wVwP7Izww,86 CARL ST ,37.7659667,-122.4496661,1,94117,OK,street_address
ROOFTOP,"800 Sutter St, San Francisco, CA 94109, USA",ChIJu9s2F5KAhYART-FBRZQGPfQ,800 SUTTER ST ,37.7887929,-122.4138368,1,94109,OK,street_address
ROOFTOP,"951 Geneva Ave, San Francisco, CA 94112, USA",ChIJSdgwcpt-j4ARwPULDIf9ieg,951 GENEVA AVE ,37.7161281,-122.4400198,1,94112,OK,street_address
ROOFTOP,"4015 24th St, San Francisco, CA 94114, USA",ChIJtZdnARN-j4ARXx5f4aIPxBE,4015 24TH ST ,37.751211,-122.4323249,1,94114,OK,premise
ROOFTOP,"426 Brannan St, San Francisco, CA 94107, USA",ChIJ5aKuqXiAhYARzPJEVSbliaY,426 BRANNAN ST ,37.7796611,-122.3952459,1,94107,OK,premise
ROOFTOP,"455 Market St, San Francisco, CA 94105, USA",ChIJj2verGOAhYAREwAaearIehI,455 MARKET ST ,37.7907919,-122.3984543,1,94105,OK,premise
ROOFTOP,"27 Drumm St, San Francisco, CA 94111, USA",ChIJn1a8RGGAhYARJtq4tv0pa2Q,27 DRUMM ST ,37.7939886,-122.3967727,1,94111,OK,premise
ROOFTOP,"617 Clement St, San Francisco, CA 94118, USA",ChIJpb6ENzyHhYARsxKzUfE2ElU,617 CLEMENT ST ,37.7826888,-122.4658529,2,94118,OK,premise
ROOFTOP,"800 S Van Ness Ave #806, San Francisco, CA 94110, USA",ChIJ6ZJDlzt-j4ARd417zFxZQpk,800-806 SOUTH VAN NESS AVE ,37.7601989,-122.4172793,1,94110,OK,subpremise
ROOFTOP,"4109 24th St, San Francisco, CA 94114, USA",ChIJ51d-YxJ-j4ARO6g1-4wLhDY,4109 24TH ST ,37.7510891,-122.4345369,1,94114,OK,premise
ROOFTOP,"39-17 24th St, Long Island City, NY 11101, USA",ChIJ6bHAa9NYwokRNtpJrdOdUck,3917 24TH ST ,40.754598,-73.937706,1,11101,OK,street_address
ROOFTOP,"3100 Mission St, San Francisco, CA 94110, USA",ChIJ28tv90N-j4AR5jzyHq-hG38,3100 MISSION ST ,37.7478717,-122.4186366,2,94110,OK,street_address
ROOFTOP,"770 Stanyan St, San Francisco, CA 94117, USA",ChIJFUgBZ1GHhYARco8DJ1HKqdw,770 STANYAN ST ,37.7678869,-122.4528942,1,94117,OK,premise
ROOFTOP,"698 Haight St, San Francisco, CA 94117, USA",ChIJpZH8caaAhYARKepdbewTSXg,698 HAIGHT ST ,37.7718083,-122.4336327,1,94117,OK,street_address
ROOFTOP,"1551 Church St, Philadelphia, PA 19124, USA",ChIJ0YZ6wUC2xokR5NJAP4iGb5M,1551 CHURCH ST,40.011296,-75.0890626,5,19124,OK,street_address
ROOFTOP,"201 3rd St, San Francisco, CA 94103, USA",ChIJb5ZvEo-AhYAR8CB87NumvRw,201 03RD ST ,37.784829,-122.399965,1,94103,OK,"cafe,establishment,food,point_of_interest,store"
ROOFTOP,"865 Market St C24, San Francisco, CA 94103, USA",EjBDMjQsIDg2NSBNYXJrZXQgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTAzLCBVU0EiHxodChYKFAoSCa2cSN-FgIWAEXMkkjF6EnBTEgNDMjQ,865 MARKET ST C24,37.7840659,-122.4065571,1,94103,OK,subpremise
ROOFTOP,"340 Bayshore Blvd, San Francisco, CA 94124, USA",ChIJL9BHDlR-j4ARGhcgOEgyg1k,340 BAYSHORE BLVD ,37.7423314,-122.4061541,2,94124,OK,premise
ROOFTOP,"732 22nd St, Newport News, VA 23607, USA",ChIJkwrMEaqduokRugZFO4Tomk8,732 22ND ST ,36.981277,-76.4148975,1,23607,OK,premise
ROOFTOP,"100 Spear St, San Francisco, CA 94105, USA",ChIJNQPtW2SAhYARMy_kZ3I_M0w,100 SPEAR ST 140,37.7922008,-122.394051,2,94105,OK,premise
ROOFTOP,"101 Spear St, San Francisco, CA 94105, USA",ChIJOfuvU2SAhYARUT5sTWzNj8k,101 SPEAR ST ,37.792549,-122.3930995,1,94105,OK,premise
ROOFTOP,"670 Jackson St, Buford, GA 30518, USA",ChIJ4bfNreGT9YgRU0dZs7MqR94,670 JACKSON ST ,34.1157467,-84.0146148,2,30518,OK,premise
ROOFTOP,"505 Washington St, Boston, MA 02111, USA",ChIJ6yS40oJw44kRPsRA4vefQTY,505 WASHINGTON ST ,42.3544534,-71.061761,1,2111,OK,street_address
ROOFTOP,"40 Belden Pl, San Francisco, CA 94104, USA",ChIJe6jLKYqAhYARo93csV77YsM,40 BELDEN PL ,37.7913234,-122.4036484,1,94104,OK,street_address
ROOFTOP,"2600 McAllister St, San Francisco, CA 94118, USA",ChIJX-6qKUmHhYARxD0_hMukET0,2600 MCALLISTER ST ,37.7758539,-122.4550614,1,94118,OK,premise
ROOFTOP,"118 W Portal Ave, San Francisco, CA 94127, USA",ChIJdaqP6-p9j4ARdXOdQIbgG8k,118 WEST PORTAL AVE ,37.7395334,-122.4675022,1,94127,OK,street_address
RANGE_INTERPOLATED,"50 W Portal Ave, San Francisco, CA 94127, USA",Ei01MCBXIFBvcnRhbCBBdmUsIFNhbiBGcmFuY2lzY28sIENBIDk0MTI3LCBVU0EiGhIYChQKEgkPJBFY6n2PgBG0PXA5UvxZ8BAy,050 WEST PORTAL AVE ,37.7404005,-122.4666363,1,94127,OK,street_address
ROOFTOP,"1245 Noriega St, San Francisco, CA 94122, USA",ChIJM80x14l9j4AR_zKjbpFYnfA,1245 NORIEGA ST ,37.7540463,-122.4773176,1,94122,OK,premise
RANGE_INTERPOLATED,"225 Stockton St, San Francisco, CA 94108, USA",Ei0yMjUgU3RvY2t0b24gU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA4LCBVU0EiGxIZChQKEgknz5IpiYCFgBFV0RVbD6QiJBDhAQ,225 STOCKTON ST,37.7879915,-122.4066911,1,94108,OK,street_address
ROOFTOP,"3940 Judah St, San Francisco, CA 94122, USA",ChIJB5A4SZeHhYARM9wc13Bybtc,3940 JUDAH ST ,37.760631,-122.5044543,1,94122,OK,street_address
ROOFTOP,"1800 Sutter St, San Francisco, CA 94115, USA",ChIJJb--y7iAhYARkCLuOVW8dzw,1800 SUTTER ST ,37.7866599,-122.4302707,2,94115,OK,street_address
ROOFTOP,"4285 Mission St, San Francisco, CA 94112, USA",ChIJTWMikYl-j4ARXkOd_GHGpuQ,4285 MISSION ST ,37.7289105,-122.4307323,1,94112,OK,premise
ROOFTOP,"3126 24th St, San Francisco, CA 94110, USA",ChIJm4d_sEd-j4ARqvKjL0M1vqw,3126 24TH ST ,37.7525601,-122.4147157,1,94110,OK,street_address
ROOFTOP,"771 O'Farrell St, San Francisco, CA 94109, USA",ChIJC4t1JJGAhYARGxewK4Sfoos,771 O'FARRELL ST ,37.7850227,-122.4172825,1,94109,OK,premise
ROOFTOP,"696 Geary St, San Francisco, CA 94102, USA",ChIJX_Wzl5GAhYARkdqPfLPPwys,696 GEARY ST ,37.786744,-122.414711,2,94102,OK,street_address
ROOFTOP,"136 McAllister St, San Francisco, CA 94102, USA",ChIJ37Op4ZqAhYAR5OTHtSZllwE,136 MCALLISTER ST,37.7809425,-122.414372,2,94102,OK,street_address
ROOFTOP,"2800 Leavenworth St, San Francisco, CA 94133, USA",ChIJHz_wYuGAhYARm7t-5TcmYJE,2800 LEAVENWORTH ST,37.8070667,-122.4187489,1,94133,OK,street_address
ROOFTOP,"1412 Polk St, San Francisco, CA 94109, USA",ChIJtdCWw5SAhYARMNr4W3eM1EI,1412 POLK ST ,37.789921,-122.420448,2,94109,OK,street_address
ROOFTOP,"1915 Fillmore St, San Francisco, CA 94115, USA",ChIJv0YJk8eAhYARs6oKEUwqM3w,1915 FILLMORE ST ,37.7875252,-122.4338291,2,94115,OK,premise
ROOFTOP,"1199 Sutter St, San Francisco, CA 94109, USA",ChIJ9Q6OapSAhYARD4xPeE19sIM,1199 SUTTER ST ,37.7876577,-122.4199536,1,94109,OK,street_address
ROOFTOP,"1661 Divisadero St, San Francisco, CA 94115, USA",ChIJ3YoM5MmAhYARZZKANsFgcuQ,1661 DIVISADERO ST,37.7851227,-122.4400781,2,94115,OK,street_address
ROOFTOP,"1800 Fillmore St, San Francisco, CA 94115, USA",ChIJcTDlE8aAhYARRblrrlKIrjA,1800 FILLMORE ST ,37.786249,-122.4331212,1,94115,OK,street_address
ROOFTOP,"1809 Union St, Indianapolis, IN 46225, USA",ChIJjQPKhhJaa4gRIje8kHHaHWs,1809 UNION ST ,39.742698,-86.157134,1,46225,OK,street_address
ROOFTOP,"150 Executive Park Blvd # 2000, San Francisco, CA 94134, USA",ChIJ6SY-_S5_j4ARmNAPoowlIa0,150 EXECUTIVE PARK BLVD 2000,37.7110114,-122.393378,1,94134,OK,"establishment,food,point_of_interest"
ROOFTOP,"3117 Clement St, San Francisco, CA 94121, USA",ChIJR8_O3KmHhYARagEnTItu8ek,3117 CLEMENT ST ,37.7814847,-122.4927107,2,94121,OK,street_address
ROOFTOP,"3049 20th St, San Francisco, CA 94110, USA",ChIJe0KJajd-j4AR_KlqGB-MGyA,3049 20TH ST ,37.7589457,-122.4114619,1,94110,OK,"cafe,establishment,food,point_of_interest,restaurant"
ROOFTOP,"5609 Mission St, San Francisco, CA 94112, USA",ChIJfcIUAZ5-j4ARpdTWqBmSRCQ,5609 MISSION ST ,37.7111418,-122.4464805,1,94112,OK,premise
ROOFTOP,"2872 24th St, San Francisco, CA 94110, USA",ChIJn8cjHUl-j4ARyGcNV7dQdB4,2872 24TH ST ,37.7529593,-122.4098047,2,94110,OK,premise
ROOFTOP,"1000 Harrison St, Lynchburg, VA 24504, USA",ChIJrVsCUXLZsokR87NMqtrLDXM,1000 HARRISON ST ,37.4114727,-79.1458793,3,24504,OK,premise
ROOFTOP,"5145 Mission St, San Francisco, CA 94112, USA",ChIJf6K2Zpt-j4ARcXrNdKLyz9o,5145 MISSION ST ,37.7165704,-122.4408037,1,94112,OK,street_address
ROOFTOP,"6439 California St, San Francisco, CA 94121, USA",ChIJx7v2oQaHhYARzSoY7w5U7V4,6439 CALIFORNIA ST ,37.7836135,-122.4867912,1,94121,OK,premise
ROOFTOP,"634 Cortland Ave, San Francisco, CA 94110, USA",ChIJkytbn1l-j4ARiewR8wyZA-E,634 CORTLAND AVE ,37.7388553,-122.4152815,1,94110,OK,street_address
ROOFTOP,"601 Sutter St, San Francisco, CA 94102, USA",ChIJvVRQeo6AhYARpGep1IP9WWU,601 SUTTER ST ,37.7887993,-122.4105023,5,94102,OK,street_address
ROOFTOP,"55 4th St, San Francisco, CA 94103, USA",ChIJWwUKN4aAhYARJAtF0QRpelk,55 4TH ST,37.7851477,-122.404502,1,94103,OK,street_address
ROOFTOP,"1152 Taylor St, San Francisco, CA 94108, USA",ChIJ1xzPqvKAhYAR45mX6MIsUbM,1152 TAYLOR ST ,37.7932017,-122.4126124,1,94108,OK,street_address
RANGE_INTERPOLATED,"745 Columbus Ave, New York, NY 10025, USA",Eik3NDUgQ29sdW1idXMgQXZlLCBOZXcgWW9yaywgTlkgMTAwMjUsIFVTQSIbEhkKFAoSCUFSm28n9sKJEdyplj1XCoiaEOkF,745 COLUMBUS AVE ,40.793093,-73.9673806,3,10025,OK,street_address
ROOFTOP,"44 Belden Pl, San Francisco, CA 94104, USA",ChIJzcKfKYqAhYARPlNfTganACU,44 BELDEN PL ,37.7913234,-122.4036484,1,94104,OK,street_address
ROOFTOP,"217 Kearny St, San Francisco, CA 94108, USA",ChIJqQVunomAhYAReqvGwWKB10Y,217 KEARNY ST,37.7901889,-122.4041106,1,94108,OK,street_address
ROOFTOP,"22 Belden Pl, San Francisco, CA 94104, USA",ChIJsSrqh4mAhYARAmK65guW3Bs,22 BELDEN PL ,37.7911616,-122.4036097,1,94104,OK,premise
ROOFTOP,"1315 Powell St, San Francisco, CA 94133, USA",ChIJS_1FUfKAhYARTUXcUnMFgHY,1315 POWELL ST ,37.7966805,-122.4103247,4,94133,OK,premise
ROOFTOP,"15 Romolo Pl, San Francisco, CA 94133, USA",ChIJ38Y7cPSAhYARK4X4MtByjSs,15 ROMOLO PL ,37.7981672,-122.4063811,1,94133,OK,street_address
ROOFTOP,"950 Battery St, San Francisco, CA 94111, USA",ChIJ1X_OYF-AhYAR5N3KgfbuSS0,950 BATTERY ST ,37.8002483,-122.4011095,1,94111,OK,premise
ROOFTOP,"2330 Taylor St, San Francisco, CA 94133, USA",ChIJK9TxGuWAhYARPTMI0B6cC3M,2330 TAYLOR ST ,37.8040101,-122.4147162,7,94133,OK,premise
ROOFTOP,"218 Montgomery St, San Francisco, CA 94104, USA",ChIJf1BT8ImAhYAR2Fa9cA-xt2Q,218 MONTGOMERY ST ,37.7911897,-122.4023016,4,94104,OK,street_address
ROOFTOP,"348 Pine St, San Francisco, CA 94104, USA",ChIJAXbeA4qAhYARJKoy_O2tD0U,348 PINE ST ,37.7921001,-122.4018752,1,94104,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant,store"
ROOFTOP,"343 Sansome St, San Francisco, CA 94104, USA",ChIJ2bGJeYqAhYARXmwhA0PBi4c,343 SANSOME ST ,37.7937073,-122.4016848,1,94104,OK,premise
ROOFTOP,"333 Bush Street, 333 Bush St, San Francisco, CA 94104, USA",ChIJmym8k4mAhYARnClJbrDbV5E,333 BUSH ST #103,37.7906431,-122.4030566,1,94104,OK,premise
ROOFTOP,"28 Belden Pl, San Francisco, CA 94104, USA",ChIJ4xvyh4mAhYARzn1OeCKD03w,28 BELDEN PL ,37.7912126,-122.4036409,1,94104,OK,street_address
ROOFTOP,"2640 Sloat Blvd, San Francisco, CA 94116, USA",ChIJ332BInB9j4AR1FjDTAMRwBQ,2640 SLOAT BLVD ,37.7357077,-122.5027964,1,94116,OK,premise
ROOFTOP,"316 Clement St, San Francisco, CA 94118, USA",ChIJm0FK7zuHhYAR5YJ47dnY-Xg,316 CLEMENT ST ,37.7832238,-122.4626639,1,94118,OK,street_address
ROOFTOP,"3434 Balboa St, San Francisco, CA 94121, USA",ChIJPatKP6aHhYARBv6difC1C4U,3434 BALBOA ST ,37.7759717,-122.4958222,1,94121,OK,premise
ROOFTOP,"4124 Geary Blvd, San Francisco, CA 94118, USA",ChIJsdRNSzmHhYARPFAaV7Uji7g,4124 GEARY BLVD ,37.7813099,-122.4636859,1,94118,OK,premise
ROOFTOP,"1345 Noriega St, San Francisco, CA 94122, USA",ChIJ1UvZKYh9j4ARPSvJGYoGuw0,1345 NORIEGA ST ,37.7539205,-122.4782813,1,94122,OK,street_address
ROOFTOP,"1735 Taraval, San Francisco, CA 94116, USA",ChIJLxSjyoR9j4ARMYVAyeCG9Yw,1735 TARAVAL ST ,37.7424784,-122.4849011,1,94116,OK,premise
ROOFTOP,"901 Clement St, San Francisco, CA 94118, USA",ChIJQ2PahT2HhYARtlfOvMajeZY,901 CLEMENT ST ,37.7826029,-122.4688638,1,94118,OK,street_address
ROOFTOP,"300 34th Ave N, St. Petersburg, FL 33704, USA",ChIJLwCLMkPhwogRPrngxqOokjc,300 34TH AVE ,27.8027441,-82.6373925,4,33704,OK,premise
ROOFTOP,"1799 Fulton St, Brooklyn, NY 11233, USA",ChIJ-SsL9XBcwokRmyMU1isjMD4,1799 FULTON ST ,40.6793543,-73.9272678,1,11233,OK,premise
ROOFTOP,"2115 Irving St, San Francisco, CA 94122, USA",ChIJxwViAnCHhYAR-eUA5PAWyaw,2115 IRVING ST ,37.7632867,-122.4807328,2,94122,OK,street_address
ROOFTOP,"1015 Irving St, San Francisco, CA 94122, USA",ChIJ_VGOhF2HhYAROKErrPFvqgY,1015 IRVING ST ,37.7636534,-122.468816,4,94122,OK,premise
ROOFTOP,"4142 Geary Blvd, San Francisco, CA 94118, USA",ChIJF_hDtD6HhYARhIk0A5gG5-g,4142 GEARY BLVD ,37.7812292,-122.4639487,1,94118,OK,street_address
ROOFTOP,"74 New Montgomery St, San Francisco, CA 94105, USA",ChIJZ74jqmKAhYARmlJQ9EV4pb4,74 NEW MONTGOMERY ST ,37.7874649,-122.4012865,1,94105,OK,premise
ROOFTOP,"627 Irving St, San Francisco, CA 94122, USA",ChIJiwbvE1yHhYARCKFThLkyABI,627 IRVING ST ,37.7639763,-122.4647473,1,94122,OK,premise
ROOFTOP,"840 Ulloa St, San Francisco, CA 94127, USA",ChIJ6_pbSep9j4ARTMOetYJ10Bk,840 ULLOA ST ,37.740951,-122.465413,1,94127,OK,street_address
ROOFTOP,"2001 Taraval, San Francisco, CA 94116, USA",ChIJxxZHR4N9j4AR3CfdkhqDtH8,2001 TARAVAL ST ,37.742399,-122.487683,1,94116,OK,street_address
ROOFTOP,"2222 Irving St, San Francisco, CA 94122, USA",ChIJgVMpPnCHhYARrQ-j7lGImRE,2222 IRVING ST ,37.7635417,-122.4818611,2,94122,OK,street_address
ROOFTOP,"1283 9th Ave, San Francisco, CA 94122, USA",ChIJ93MU4FyHhYARNsN1cMElpgo,1283 09TH AVE ,37.7644541,-122.4666407,1,94122,OK,"establishment,food,point_of_interest,restaurant"
RANGE_INTERPOLATED,"33 W Portal Ave, San Francisco, CA 94127, USA",Ei0zMyBXIFBvcnRhbCBBdmUsIFNhbiBGcmFuY2lzY28sIENBIDk0MTI3LCBVU0EiGhIYChQKEgkRO1lY6n2PgBEPcr22GnKlzhAh,033 WEST PORTAL AVE ,37.740344,-122.4659467,1,94127,OK,street_address
ROOFTOP,"4031 Balboa St, San Francisco, CA 94121, USA",ChIJ-yfK9a-HhYARP-gfKaVFEbA,4031 BALBOA ST ,37.7753208,-122.502107,1,94121,OK,street_address
ROOFTOP,"2126 Irving St, San Francisco, CA 94122, USA",ChIJQ-9OHHCHhYARaYpyMzj-Km8,2126 IRVING ST ,37.7635704,-122.4808069,1,94122,OK,street_address
ROOFTOP,"4150 Geary Blvd, San Francisco, CA 94118, USA",ChIJEVSptj6HhYARnMRH3h5KUYs,4150 GEARY BLVD ,37.7812481,-122.4641281,1,94118,OK,premise
ROOFTOP,"2110 Clement St, San Francisco, CA 94121, USA",ChIJtYiTQQWHhYAR3YBVpb9rhx8,2110 CLEMENT ST ,37.7824026,-122.4819938,1,94121,OK,premise
ROOFTOP,"309 Clement St, San Francisco, CA 94118, USA",ChIJ7Tyh4TuHhYARdYpz0QD1nCk,309 CLEMENT ST ,37.7828176,-122.462536,1,94118,OK,premise
ROOFTOP,"3308 Balboa St, San Francisco, CA 94121, USA",ChIJn903saeHhYARoqdxZI3twJM,3308 BALBOA ST ,37.7760555,-122.4943742,1,94121,OK,premise
ROOFTOP,"2200 Clement St, San Francisco, CA 94121, USA",ChIJtX8wDQWHhYARtgPmTKdCNsA,2200 CLEMENT ST ,37.7823768,-122.4829224,1,94121,OK,premise
ROOFTOP,"8 Presidio Terrace, San Francisco, CA 94118, USA",ChIJtbH6HyWHhYARge99jBZTs2M,8 PRESIDIO TERR ,37.7891923,-122.4607448,1,94118,OK,premise
ROOFTOP,"4621 Lincoln Way, San Francisco, CA 94122, USA",ChIJiUZOHpaHhYARlfABhVV-57A,4621 LINCOLN WAY ,37.7639107,-122.5078141,1,94122,OK,premise
ROOFTOP,"5130 Mission St, San Francisco, CA 94112, USA",ChIJWy9Nn5x-j4AR3Rv1E9Z755c,5130 MISSION ST ,37.7164925,-122.4414378,1,94112,OK,premise
ROOFTOP,"5210 Mission St, San Francisco, CA 94112, USA",ChIJPYpnjpx-j4ARwlmJ2wOre_0,5210 MISSION ST ,37.7155766,-122.4420239,1,94112,OK,premise
ROOFTOP,"3251 20th Ave #250H, San Francisco, CA 94132, USA",EjEyNTBILCAzMjUxIDIwdGggQXZlLCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEzMiwgVVNBIiAaHgoWChQKEgk_k0u5u32PgBH3_PEuAkZZOBIEMjUwSA,3251 20TH AVE 250H,37.7280817,-122.4770808,1,94132,OK,subpremise
ROOFTOP,"434 N Broadway St, Cassopolis, MI 49031, USA",ChIJX1K1NU0hF4gR9bRBFhnzl14,434 BROADWAY ST ,41.9186083,-86.0119203,3,49031,OK,street_address
GEOMETRIC_CENTER,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",ChIJHSGzi_yAhYARnrPmDWAx9ro,PIER 39  BUILDING B  SPACE 1-3,37.808673,-122.409821,1,94133,OK,"establishment,point_of_interest,premise,shopping_mall"
ROOFTOP,"1730 Fillmore St, Fairfield, CA 94533, USA",ChIJyS5gjtIVhYARepeUE_HmYxU,1730 FILLMORE ST ,38.261106,-122.0359989,3,94533,OK,premise
ROOFTOP,"2016 Fillmore St, San Francisco, CA 94115, USA",ChIJ96R-u8eAhYAR4vMQIOq-Cv8,2016 FILLMORE ST ,37.7882506,-122.4335324,1,94115,OK,street_address
ROOFTOP,"1870 Sacramento St, San Francisco, CA 94109, USA",ChIJOQZOnOqAhYARjDB6_v4h9AE,1870 SACRAMENTO ST ,37.7914217,-122.4237643,1,94109,OK,premise
ROOFTOP,"1570 Sutter St, San Francisco, CA 94109, USA",ChIJy2b1r7-AhYARZJ09Y-ptgHk,1570 SUTTER ST ,37.787234,-122.4263082,3,94109,OK,premise
