alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
a-la-turca-restaurant-san-francisco,"[{'alias': 'turkish', 'title': 'Turkish'}]","{'latitude': 37.7859725952148, 'longitude': -122.417594909668}",(415) 345-1011,3250.8636564496214,2PRgMkqX2dRrcuaJEi_1Rg,https://s3-media3.fl.yelpcdn.com/bphoto/dCwDzeuK9KbueB_hu9Q_zQ/o.jpg,False,"{'address1': '869 Geary St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['869 Geary St', 'San Francisco, CA 94109']}",A La Turca Restaurant,+14153451011,$$,4.0,733,"['pickup', 'delivery']",https://www.yelp.com/biz/a-la-turca-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
tú-lan-san-francisco-4,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 37.7818811498491, 'longitude': -122.410135446503}",(415) 626-0927,3285.0611131472106,cZ1D-Cb2uyDJXik2nFiN0w,https://s3-media3.fl.yelpcdn.com/bphoto/P6hTpR5tiyHddJk5qMXLHQ/o.jpg,False,"{'address1': '8 6th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['8 6th St', 'San Francisco, CA 94103']}",Tú Lan,+14156260927,$,4.0,607,[],https://www.yelp.com/biz/t%C3%BA-lan-san-francisco-4?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
rosamunde-sausage-grill-san-francisco-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'german', 'title': 'German'}]","{'latitude': 37.75158, 'longitude': -122.41857}",(415) 970-9015,1878.2093164978162,J-gFvT4B5UoZgoEOAmxNxw,https://s3-media1.fl.yelpcdn.com/bphoto/SnPYSw8Wytj6kR2WwEKtFg/o.jpg,False,"{'address1': '2832 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2832 Mission St', 'San Francisco, CA 94110']}",Rosamunde Sausage Grill,+14159709015,$$,3.5,917,"['pickup', 'delivery']",https://www.yelp.com/biz/rosamunde-sausage-grill-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
city-view-restaurant-san-francisco,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 37.7943, 'longitude': -122.40409}",(415) 398-2838,4669.657471110075,Q7_LfqaY3TrDaSIr7lk1TQ,https://s3-media2.fl.yelpcdn.com/bphoto/YbJL24RZ0B30N55_S4vzdA/o.jpg,False,"{'address1': '662 Commercial St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['662 Commercial St', 'San Francisco, CA 94111']}",City View Restaurant,+14153982838,$$,3.5,1110,[],https://www.yelp.com/biz/city-view-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
cioppinos-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 37.8079387690789, 'longitude': -122.41927103988}",(415) 775-9311,5443.97562040117,6h7YCp2KLfbu3tbRmNSb-g,https://s3-media4.fl.yelpcdn.com/bphoto/_1-K4-7H82lMvBEtIff4VA/o.jpg,False,"{'address1': '400 Jefferson St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['400 Jefferson St', 'San Francisco, CA 94109']}",Cioppino's,+14157759311,$$,3.5,1392,[],https://www.yelp.com/biz/cioppinos-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
arabian-nights-restaurant-san-francisco,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'arabian', 'title': 'Arabian'}]","{'latitude': 37.759515, 'longitude': -122.418782}",(415) 648-1444,1560.5263148570566,w5BLpD2_aj9gyTMiStJ65Q,https://s3-media1.fl.yelpcdn.com/bphoto/JJSOHoSayasmNMJrMSAt0g/o.jpg,False,"{'address1': '2345 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2345 Mission St', 'San Francisco, CA 94110']}",Arabian Nights Restaurant,+14156481444,$$,4.0,651,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/arabian-nights-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
jasmine-garden-san-francisco,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 37.767832088198, 'longitude': -122.4293711065}",(415) 861-2682,990.5304209128162,5DeL87rp02kT8xHn1CJS1g,https://s3-media2.fl.yelpcdn.com/bphoto/8-aLidQXaYXCfBA0H2E1jw/o.jpg,False,"{'address1': '708 14th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['708 14th St', 'San Francisco, CA 94114']}",Jasmine Garden,+14158612682,$$,4.0,597,[],https://www.yelp.com/biz/jasmine-garden-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
pho-phu-quoc-ppq-beef-noodle-house-restaurant-san-francisco,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 37.76376, 'longitude': -122.47748}",(415) 661-8869,3628.002851933048,9QXEJdRizwCYBjGX_go_Qw,https://s3-media2.fl.yelpcdn.com/bphoto/T1kVn2j8t6tEN4tROS7RAg/o.jpg,False,"{'address1': '1816 Irving St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1816 Irving St', 'San Francisco, CA 94122']}",Pho Phu Quoc PPQ Beef Noodle House Restaurant,+14156618869,$,3.5,1252,[],https://www.yelp.com/biz/pho-phu-quoc-ppq-beef-noodle-house-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
yo-yos-san-francisco,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 37.7977025439747, 'longitude': -122.401235478539}",(415) 296-8273,5130.657698081461,JPL5OqxmoKGWXZxVSlYkag,https://s3-media2.fl.yelpcdn.com/bphoto/1XOlzx_CC6BRT6zg1v5M6Q/o.jpg,False,"{'address1': '318 Pacific Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['318 Pacific Ave', 'San Francisco, CA 94111']}",Yo Yo's,+14152968273,$,4.0,500,[],https://www.yelp.com/biz/yo-yos-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
taqueria-el-buen-sabor-san-francisco,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 37.7618209086132, 'longitude': -122.42140524173}",(415) 552-8816,1326.2538871255242,o9KZAEgORSys5J4oqiGtEg,https://s3-media2.fl.yelpcdn.com/bphoto/iVYaI_kph1F-MFcvcn2CEg/o.jpg,False,"{'address1': '697 Valencia St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['697 Valencia St', 'San Francisco, CA 94110']}",Taqueria el Buen Sabor,+14155528816,$,4.0,538,['pickup'],https://www.yelp.com/biz/taqueria-el-buen-sabor-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
