alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
piccolo-forno-san-francisco,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 37.8013699308642, 'longitude': -122.411981038749}",(415) 757-0087,4987.4090407568,o43B4DnnQbvkdDK6AVafQg,https://s3-media3.fl.yelpcdn.com/bphoto/SgkcY-4OaGYiPlsHKABZ8Q/o.jpg,False,"{'address1': '725 Columbus Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['725 Columbus Ave', 'San Francisco, CA 94133']}",Piccolo Forno,+14157570087,$$,4.5,373,"['delivery', 'pickup']",https://www.yelp.com/biz/piccolo-forno-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
capos-chicago-pizza-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]","{'latitude': 37.7985156, 'longitude': -122.4084149}",(415) 986-8998,4854.341794928763,OEBWAAJ3FmcseeP1oNwzBQ,https://s3-media4.fl.yelpcdn.com/bphoto/4lGVbYoPTqHWiO_Mv430UQ/o.jpg,False,"{'address1': '641 Vallejo St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['641 Vallejo St', 'San Francisco, CA 94133']}",Capo's Chicago Pizza,+14159868998,$$,4.0,679,['pickup'],https://www.yelp.com/biz/capos-chicago-pizza-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
magnolia-pub-and-brewery-san-francisco,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 37.7703644, 'longitude': -122.4451952}",(415) 864-7468,1304.472009482028,tdPIuXJrcjH17SQn-H_mZw,https://s3-media3.fl.yelpcdn.com/bphoto/JRqFoAgoY-1w3RnYpt9D3g/o.jpg,False,"{'address1': '1398 Haight St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['1398 Haight St', 'San Francisco, CA 94117']}",Magnolia Pub & Brewery,+14158647468,$$,3.5,1699,[],https://www.yelp.com/biz/magnolia-pub-and-brewery-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
home-plate-san-francisco,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.8000407, 'longitude': -122.4371697}",(415) 922-4663,4352.773520229705,kesgk8dCRyg3qRDYpuAKGg,https://s3-media3.fl.yelpcdn.com/bphoto/nJwasMq9L0cbh18dGhTw5A/o.jpg,False,"{'address1': '2150 Lombard St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2150 Lombard St', 'San Francisco, CA 94123']}",Home Plate,+14159224663,$$,4.0,875,['pickup'],https://www.yelp.com/biz/home-plate-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
bowld-acai-san-francisco-2,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]","{'latitude': 37.782619, 'longitude': -122.407949}",(415) 770-7000,3479.504190049977,Pn_WxznWBPUSpxIGCqbL6Q,https://s3-media3.fl.yelpcdn.com/bphoto/JmwJkRNGHfNnoszZZMw_MQ/o.jpg,False,"{'address1': '14 Mint Plz', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['14 Mint Plz', 'San Francisco, CA 94103']}",Bowl'D Acai,+14157707000,$$,4.5,447,[],https://www.yelp.com/biz/bowld-acai-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
the-yellow-submarine-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 37.76402, 'longitude': -122.46337}",(415) 681-5652,2384.24863992901,o0SCABG4LGBKmIjiIB6WIQ,https://s3-media2.fl.yelpcdn.com/bphoto/djTpBrlj7A5KabRWEAzWXQ/o.jpg,False,"{'address1': '503 Irving St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['503 Irving St', 'San Francisco, CA 94122']}",The Yellow Submarine,+14156815652,$,4.0,834,[],https://www.yelp.com/biz/the-yellow-submarine-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
jane-on-fillmore-san-francisco-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.78934, 'longitude': -122.43423}",(415) 931-5263,3169.0734790948964,Xc_ZRIqAbNfUb2m54xnRoA,https://s3-media2.fl.yelpcdn.com/bphoto/O0D5qVzFpBR_gKgVFbcSDw/o.jpg,False,"{'address1': '2123 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['2123 Fillmore St', 'San Francisco, CA 94115']}",Jane on Fillmore,+14159315263,$$,4.0,857,[],https://www.yelp.com/biz/jane-on-fillmore-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
north-india-restaurant-san-francisco,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 37.787789124691, 'longitude': -122.399305736113}",(415) 348-1234,4426.7962099389815,gR9DTbKCvezQlqvD7_FzPw,https://s3-media1.fl.yelpcdn.com/bphoto/howYvOKNPXU9A5KUahEXLA/o.jpg,False,"{'address1': '123 Second St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['123 Second St', 'San Francisco, CA 94105']}",North India Restaurant,+14153481234,$$,4.0,1073,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/north-india-restaurant-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
palomino-san-francisco-3,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 37.7901400640963, 'longitude': -122.389625361692}",(415) 512-7400,5244.650617828661,vgV_bxW6_EYSlYR5CrrvwA,https://s3-media2.fl.yelpcdn.com/bphoto/nbruGuPgRI6okC5vHd1iIQ/o.jpg,False,"{'address1': '345 Spear St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['345 Spear St', 'San Francisco, CA 94105']}",Palomino,+14155127400,$$,3.5,2434,[],https://www.yelp.com/biz/palomino-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
bursa-san-francisco,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 37.74036, 'longitude': -122.46674}",(415) 564-4006,3512.693067067818,OeTD5HlXMjrmztfu02niQQ,https://s3-media3.fl.yelpcdn.com/bphoto/gOuW_nrB2-jJgwhPsL5oJg/o.jpg,False,"{'address1': '60 West Portal Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['60 West Portal Ave', 'San Francisco, CA 94127']}",Bursa,+14155644006,$$,4.0,714,[],https://www.yelp.com/biz/bursa-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
volcano-san-francisco,"[{'alias': 'japacurry', 'title': 'Japanese Curry'}]","{'latitude': 37.7804911136627, 'longitude': -122.478081062436}",(415) 752-7671,4268.565502590143,WnQoN1uV65vacUj0q1TgoQ,https://s3-media1.fl.yelpcdn.com/bphoto/1QbFAnxKlHqDVIEE_OJuvQ/o.jpg,False,"{'address1': '5454 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['5454 Geary Blvd', 'San Francisco, CA 94121']}",Volcano,+14157527671,$,4.0,1009,[],https://www.yelp.com/biz/volcano-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
