alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
yamasho-san-francisco-2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 37.7864379882812, 'longitude': -122.420883178711}",(415) 346-2222,3154.596522327027,BrZ6n1TMCkPfxkF-B09F0Q,https://s3-media4.fl.yelpcdn.com/bphoto/edfLVjC2SF4DDvbpcxVGpg/o.jpg,False,"{'address1': '1161 Post St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1161 Post St', 'San Francisco, CA 94109']}",YamaSho,+14153462222,$$,3.5,550,['restaurant_reservation'],https://www.yelp.com/biz/yamasho-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
pizzahacker-san-francisco-4,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 37.74403, 'longitude': -122.42047}",(415) 991-6911,2336.5514564713794,cIkwt0L2Xsp8tzGL0uKajg,https://s3-media2.fl.yelpcdn.com/bphoto/9uHL6eymvjX4Dnrz64AMKg/o.jpg,False,"{'address1': '3299 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3299 Mission St', 'San Francisco, CA 94110']}",Pizzahacker,+14159916911,$$,4.0,276,"['pickup', 'delivery']",https://www.yelp.com/biz/pizzahacker-san-francisco-4?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
etcetera-wine-bar-san-francisco,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 37.7603074881786, 'longitude': -122.421310350638}",(415) 926-5477,1332.2714741997831,7hi9bFJQyiMDqaW8fcSLDQ,https://s3-media3.fl.yelpcdn.com/bphoto/iR0qwOGa2xT0jHXQqve14g/o.jpg,False,"{'address1': '795 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['795 Valencia St', 'San Francisco, CA 94110']}",Etcetera Wine Bar,+14159265477,$$,4.0,311,[],https://www.yelp.com/biz/etcetera-wine-bar-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
golden-island-cafe-san-francisco,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 37.75436, 'longitude': -122.47783}",(415) 759-9118,3697.634310737568,RmSm5ps0zgYer9xxApBVrQ,https://s3-media3.fl.yelpcdn.com/bphoto/u4fZOIFhEmHyjyRaRo82kg/o.jpg,False,"{'address1': '1300 Noriega St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1300 Noriega St', 'San Francisco, CA 94122']}",Golden Island Cafe,+14157599118,$,3.5,739,['pickup'],https://www.yelp.com/biz/golden-island-cafe-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
sichuan-home-san-francisco,"[{'alias': 'szechuan', 'title': 'Szechuan'}]","{'latitude': 37.7804022, 'longitude': -122.4736572}",(415) 221-3288,3923.715228149998,9MIVq95YYLQyGODDsdAbOA,https://s3-media4.fl.yelpcdn.com/bphoto/q0qEtWtgmaw0Re4z6dt8uQ/o.jpg,False,"{'address1': '5037 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['5037 Geary Blvd', 'San Francisco, CA 94118']}",Sichuan Home,+14152213288,$$,4.0,372,['pickup'],https://www.yelp.com/biz/sichuan-home-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
moya-san-francisco,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]","{'latitude': 37.776067, 'longitude': -122.414074}",(415) 431-5544,2590.728257416323,ptFfsvzCDv4lf9d4i3hRZw,https://s3-media2.fl.yelpcdn.com/bphoto/5J540WEkOaLTW8Pn8glV_w/o.jpg,False,"{'address1': '121 9th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['121 9th St', 'San Francisco, CA 94103']}",Moya,+14154315544,$$,4.0,352,"['pickup', 'delivery']",https://www.yelp.com/biz/moya-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
buttermilk-southern-kitchen-san-francisco,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'latitude': 37.7544197297833, 'longitude': -122.4092515558}",(415) 341-1031,2497.0124071877517,MBwGk4EcAWGZ5OOHUzigcw,https://s3-media2.fl.yelpcdn.com/bphoto/eb93JLNKVVFDDZWvmuyDHg/o.jpg,False,"{'address1': '2848 23rd St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2848 23rd St', 'San Francisco, CA 94110']}",Buttermilk Southern Kitchen,+14153411031,$$,3.5,532,"['pickup', 'delivery']",https://www.yelp.com/biz/buttermilk-southern-kitchen-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
jang-soo-bbq-san-francisco,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 37.780196, 'longitude': -122.487262}",(415) 221-8282,4955.0937242671125,d74oNV0yHMfZPVoYy9Ha8A,https://s3-media1.fl.yelpcdn.com/bphoto/2vQmib8YCu-7I_jn00KRpQ/o.jpg,False,"{'address1': '6314 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['6314 Geary Blvd', 'San Francisco, CA 94121']}",Jang Soo BBQ,+14152218282,$$,4.0,471,['pickup'],https://www.yelp.com/biz/jang-soo-bbq-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
china-live-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 37.7977636140901, 'longitude': -122.407851420238}",(415) 788-8188,4808.186132300881,XZ1_66Wa4tumkbKfTI2dWA,https://s3-media3.fl.yelpcdn.com/bphoto/nBXoZ9g-EA4Zk-0gIE1G-w/o.jpg,False,"{'address1': '644 Broadway', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['644 Broadway', 'San Francisco, CA 94133']}",China Live,+14157888188,$$,3.5,688,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/china-live-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
boxed-foods-company-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 37.7904869397086, 'longitude': -122.404176114673}",(415) 981-9376,4343.798799034491,tNAkdDxzwTQI2lNm7OG2fA,https://s3-media1.fl.yelpcdn.com/bphoto/VJky8kFzramTJraZ00XBrg/o.jpg,False,"{'address1': '245 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['245 Kearny St', 'San Francisco, CA 94108']}",Boxed Foods Company,+14159819376,$$,4.0,557,"['pickup', 'delivery']",https://www.yelp.com/biz/boxed-foods-company-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
