alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
bayshore-taqueria-san-francisco,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 37.7430959, 'longitude': -122.4053719}",(415) 285-1100,3358.079697773922,2s8_3pnEhumOTYu3OgT4Jg,https://s3-media1.fl.yelpcdn.com/bphoto/QFRqOIkMyRFnh60RMRGD7A/o.jpg,False,"{'address1': '300 Bay Shore Blvd', 'address2': 'Unit A', 'address3': '', 'city': 'San Francisco', 'zip_code': '94124', 'country': 'US', 'state': 'CA', 'display_address': ['300 Bay Shore Blvd', 'Unit A', 'San Francisco, CA 94124']}",Bayshore Taqueria,+14152851100,$,4.5,197,"['pickup', 'delivery']",https://www.yelp.com/biz/bayshore-taqueria-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
baby-blues-bbq-san-francisco-2,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 37.74687, 'longitude': -122.41878}",(415) 896-4250,2194.8367863871267,GGdphTw9TXYGu1HPtNT3BA,https://s3-media4.fl.yelpcdn.com/bphoto/9h6xUbogvLLwsd81ZmOjtA/o.jpg,False,"{'address1': '3149 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3149 Mission St', 'San Francisco, CA 94110']}",Baby Blues BBQ,+14158964250,$$,3.5,1020,"['pickup', 'delivery']",https://www.yelp.com/biz/baby-blues-bbq-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
kung-food-san-francisco,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 37.7776557732483, 'longitude': -122.438782954299}",(415) 673-6688,1874.5005246163232,f7plDqr6Dfu-Vbo-0JBmcw,https://s3-media1.fl.yelpcdn.com/bphoto/kCvy4mCRR6RzoNZgxGRvxA/o.jpg,False,"{'address1': '1615 McAllister St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1615 McAllister St', 'San Francisco, CA 94115']}",Kung Food,+14156736688,$,4.0,379,"['pickup', 'delivery']",https://www.yelp.com/biz/kung-food-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
lale-san-francisco-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 37.763813, 'longitude': -122.465797}",(415) 566-8814,2603.3901779355033,RidAKsznqdoeg8Vbg5aaHw,https://s3-media4.fl.yelpcdn.com/bphoto/oVNu8ORKu5fD5s78lNQsnw/o.jpg,False,"{'address1': '731 Irving St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['731 Irving St', 'San Francisco, CA 94122']}",LaLe,+14155668814,$$,4.0,332,"['pickup', 'delivery']",https://www.yelp.com/biz/lale-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
707-sutter-san-francisco,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 37.7886616504901, 'longitude': -122.412151023746}",(415) 346-7979,3753.6217587875135,prl4rkVXnSj2eVUFv-VZqw,https://s3-media2.fl.yelpcdn.com/bphoto/k7xLPR41JSTRnIh790IULQ/o.jpg,False,"{'address1': '707 Sutter St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['707 Sutter St', 'San Francisco, CA 94109']}",707 Sutter,+14153467979,$$,4.0,549,[],https://www.yelp.com/biz/707-sutter-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
uncle-boys-san-francisco,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 37.7772493, 'longitude': -122.4615654}",(415) 742-4468,2860.031758248829,fZvOxrSLjw39vkYyA466YA,https://s3-media1.fl.yelpcdn.com/bphoto/Qmy9btVP6AYjOjqMZwQTuA/o.jpg,False,"{'address1': '245 Balboa St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['245 Balboa St', 'San Francisco, CA 94118']}",Uncle Boy's,+14157424468,$,4.0,544,"['pickup', 'delivery']",https://www.yelp.com/biz/uncle-boys-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
yukol-place-thai-cuisine-san-francisco,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 37.7995338439941, 'longitude': -122.44068145752}",(415) 922-1599,4307.452656636,Nsi7vy0kCVwlmvn4fgAIOA,https://s3-media4.fl.yelpcdn.com/bphoto/6qUgz4fC4CWbSFwju9YZCQ/o.jpg,False,"{'address1': '2380 Lombard St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2380 Lombard St', 'San Francisco, CA 94123']}",Yukol Place Thai Cuisine,+14159221599,$$,4.0,356,"['pickup', 'delivery']",https://www.yelp.com/biz/yukol-place-thai-cuisine-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
sababa-san-francisco,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 37.7911832391356, 'longitude': -122.404289804399}",(415) 800-6853,4396.291428982071,_BDoTBI2YlyUaWFOXBEF8Q,https://s3-media2.fl.yelpcdn.com/bphoto/jx2g0wiV2LXwhEg5K61xDg/o.jpg,False,"{'address1': '329 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['329 Kearny St', 'San Francisco, CA 94108']}",Sababa,+14158006853,$$,4.5,264,"['pickup', 'delivery']",https://www.yelp.com/biz/sababa-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
curbside-cafe-san-francisco,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 37.7886177190974, 'longitude': -122.434487480588}",(415) 929-9030,3086.942935393551,eL1aKZx9bplkBesYcGJ11w,https://s3-media2.fl.yelpcdn.com/bphoto/ZFPt0IgcFTFoo5YqGSwc3w/o.jpg,False,"{'address1': '2417 California St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['2417 California St', 'San Francisco, CA 94115']}",Curbside Cafe,+14159299030,$$,4.0,666,[],https://www.yelp.com/biz/curbside-cafe-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
tacko-san-francisco,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 37.79824, 'longitude': -122.43601}",(415) 796-3534,4156.600743278695,uUWH7T9V0kyu-3nig_gatQ,https://s3-media2.fl.yelpcdn.com/bphoto/RryEdZBOg165bML8RzzOfg/o.jpg,False,"{'address1': '3115 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3115 Fillmore St', 'San Francisco, CA 94123']}",Tacko,+14157963534,$$,4.0,653,[],https://www.yelp.com/biz/tacko-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
darrens-cafe-san-francisco,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 37.80753, 'longitude': -122.41587}",(415) 673-3345,5491.649964894458,0a22L8UI1KEy8-VxMnfqaQ,https://s3-media3.fl.yelpcdn.com/bphoto/LCnR64tZx0Qr6cDIeS-xKQ/o.jpg,False,"{'address1': '2731 Taylor St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2731 Taylor St', 'San Francisco, CA 94133']}",Darren's Cafe,+14156733345,$$,4.0,487,['pickup'],https://www.yelp.com/biz/darrens-cafe-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
pats-cafe-san-francisco,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 37.80402, 'longitude': -122.4146}",(415) 776-8735,5159.922497199969,gg--F2Z-X2Qh1fkkm1ODHA,https://s3-media3.fl.yelpcdn.com/bphoto/nt6oP0013fTkzepG_ay9Iw/o.jpg,False,"{'address1': '2330 Taylor St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2330 Taylor St', 'San Francisco, CA 94133']}",Pat's Cafe,+14157768735,$$,4.0,610,['pickup'],https://www.yelp.com/biz/pats-cafe-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
