alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
regent-thai-restaurant-san-francisco-2,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 37.74355, 'longitude': -122.42693}",(415) 643-5893,2099.2240224674715,Mdo9xSfWeTwi4IJli-62oQ,https://s3-media3.fl.yelpcdn.com/bphoto/gF4VDfzUa0WEaS92zpEh0w/o.jpg,False,"{'address1': '1700 Church St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94131', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Church St', 'San Francisco, CA 94131']}",Regent Thai Restaurant,+14156435893,$$,4.0,485,[],https://www.yelp.com/biz/regent-thai-restaurant-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
yield-wine-bar-san-francisco,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 37.7581737298837, 'longitude': -122.388508429779}",(415) 401-8984,4223.319542773124,qxaYckrMuYu1PugSY1njzA,https://s3-media4.fl.yelpcdn.com/bphoto/VEWyf6XVjahLZvZNIVZrww/o.jpg,False,"{'address1': '2490 3rd St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['2490 3rd St', 'San Francisco, CA 94107']}",Yield Wine Bar,+14154018984,$$,4.5,367,[],https://www.yelp.com/biz/yield-wine-bar-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
bacon-bacon-san-francisco-5,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 37.76705, 'longitude': -122.44662}",(415) 218-4347,1129.549941489158,AMhmArFJ0IAeknI1mDE6ew,https://s3-media1.fl.yelpcdn.com/bphoto/y_JZ0jSyxEbAfSONYKMS8g/o.jpg,False,"{'address1': '205 A Frederick St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['205 A Frederick St', 'San Francisco, CA 94117']}",Bacon Bacon,+14152184347,$,4.0,375,"['delivery', 'pickup']",https://www.yelp.com/biz/bacon-bacon-san-francisco-5?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
king-of-thai-noodle-house-san-francisco-3,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 37.786654, 'longitude': -122.407756}",(415) 677-9991,3815.803455679393,udYo3BZ0Y3nR1iOtk58Inw,https://s3-media4.fl.yelpcdn.com/bphoto/ruyGme8mfDFvUU6phb4CWA/o.jpg,False,"{'address1': ""184 O'Farrell St"", 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': [""184 O'Farrell St"", 'San Francisco, CA 94102']}",King Of Thai Noodle House,+14156779991,$$,3.5,1677,['pickup'],https://www.yelp.com/biz/king-of-thai-noodle-house-san-francisco-3?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
el-gallo-giro-taco-truck-san-francisco-4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 37.75417, 'longitude': -122.41312}",(415) 240-1224,2178.8592210316715,ygtuwv7hTzQbQmxgYMe0uA,https://s3-media4.fl.yelpcdn.com/bphoto/68u9z9aAe26u5VkfBCzM6g/o.jpg,False,"{'address1': '23rd St & Treat Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['23rd St & Treat Ave', 'San Francisco, CA 94110']}",El Gallo Giro Taco Truck,+14152401224,$,4.5,160,[],https://www.yelp.com/biz/el-gallo-giro-taco-truck-san-francisco-4?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
sunflower-vietnamese-san-francisco,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 37.7647908650951, 'longitude': -122.422229876674}",(415) 626-5022,1322.5629002039395,RW6XYLXNxLHZFQKc4bczlw,https://s3-media2.fl.yelpcdn.com/bphoto/J6RtaKIcwCYqYmZuX7xsKw/o.jpg,False,"{'address1': '3111 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3111 16th St', 'San Francisco, CA 94103']}",Sunflower Vietnamese,+14156265022,$,3.5,1118,[],https://www.yelp.com/biz/sunflower-vietnamese-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
biergarten-san-francisco,"[{'alias': 'german', 'title': 'German'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 37.7760757082896, 'longitude': -122.424053012078}",(415) 252-9289,2008.6315480970027,GfeaoeKtZh-57SFWgjPqnw,https://s3-media1.fl.yelpcdn.com/bphoto/_okkYJxRbb_o5_gFLFOHTA/o.jpg,False,"{'address1': '424 Octavia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['424 Octavia St', 'San Francisco, CA 94102']}",Biergarten,+14152529289,$$,4.0,503,[],https://www.yelp.com/biz/biergarten-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
aria-korean-tapas-san-francisco-2,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 37.78655, 'longitude': -122.41795}",(415) 292-6914,3283.1125688059437,KA-P3d2NcbJy5SQN-vCzPA,https://s3-media1.fl.yelpcdn.com/bphoto/_ULoxzAds4VhjhOE4kiRiQ/o.jpg,False,"{'address1': '932 Larkin St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['932 Larkin St', 'San Francisco, CA 94109']}",Aria Korean Tapas,+14152926914,$,4.0,450,[],https://www.yelp.com/biz/aria-korean-tapas-san-francisco-2?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
turners-kitchen-san-francisco,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 37.763082, 'longitude': -122.424349}",(415) 621-3505,1090.8437668964123,oxIccYsvTXBOxWvK9GdTsA,https://s3-media4.fl.yelpcdn.com/bphoto/ukLpbY9pPvZSEP2C7TKH2w/o.jpg,False,"{'address1': '3505 17th St', 'address2': None, 'address3': ""Former Clare's Deli"", 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3505 17th St', ""Former Clare's Deli"", 'San Francisco, CA 94110']}",Turner's Kitchen,+14156213505,$,4.5,264,['pickup'],https://www.yelp.com/biz/turners-kitchen-san-francisco?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
la-mediterranee-san-francisco-7,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.764506977694, 'longitude': -122.43329744268}",(415) 431-7210,487.41935761001366,oUtNbPtcT-Y1PXSD5PjtCA,https://s3-media2.fl.yelpcdn.com/bphoto/QHDz4PFu1g2LZNsMPbHq1w/o.jpg,False,"{'address1': '288 Noe St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['288 Noe St', 'San Francisco, CA 94114']}",La Mediterranee,+14154317210,$$,4.0,540,"['delivery', 'pickup']",https://www.yelp.com/biz/la-mediterranee-san-francisco-7?adjust_creative=ioub20NTtBEv50vfXOuW_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ioub20NTtBEv50vfXOuW_w
